Date,New York Times,CNN,FOX,New York Post,BBC,Washington Post,USA Today,Daily Mail,CNBC,The Guardian
20200511,True,True,True,True,True,True,True,True,True,True
20200512,True,True,True,True,True,True,True,True,True,True
20200513,True,True,True,True,True,True,True,True,True,True
20200514,True,True,True,True,True,True,True,True,True,True
20200515,True,True,True,True,True,True,False,True,True,True
20200516,True,True,True,True,True,True,True,True,True,True
20200517,True,True,True,True,True,True,True,True,True,True
20200518,True,True,True,True,True,True,True,True,True,True
20200519,True,True,True,True,True,True,True,True,True,True
20200520,True,True,True,True,False,True,True,True,True,True
20200521,True,True,True,True,True,True,True,True,True,True
20200522,True,True,True,True,True,True,True,True,True,True
20200523,True,True,True,True,True,True,True,True,True,True
20200524,True,True,True,True,True,True,True,True,True,True
20200525,True,True,True,True,True,True,True,True,True,True
20200526,True,True,True,True,True,True,True,True,True,True
20200527,True,True,True,True,True,True,True,True,True,True
20200528,True,True,True,True,True,True,True,True,True,True
20200529,True,True,True,True,True,True,True,True,True,True
20200530,True,True,True,True,True,True,True,True,True,True
20200531,True,True,True,True,True,True,True,True,True,True
20200601,True,True,True,True,True,True,True,True,True,True
20200602,True,True,True,True,True,True,True,True,True,False
20200603,True,True,True,True,True,True,True,True,True,True
20200604,True,True,True,True,True,True,True,True,True,True
20200605,True,True,True,True,True,True,True,True,True,True
20200606,True,True,True,True,True,True,True,True,True,True
20200607,True,True,True,True,True,True,True,True,True,True
20200608,True,True,True,True,True,True,True,True,True,True
20200609,True,True,True,True,True,True,True,True,True,True
20200610,True,True,True,True,False,True,True,True,True,True
20200611,True,True,True,True,True,True,True,True,True,True
20200612,True,True,True,True,True,True,True,True,True,True
20200613,True,True,True,True,True,True,True,True,True,True
20200614,True,True,True,True,True,True,True,True,True,True
20200615,True,True,True,True,True,True,True,True,True,True
20200616,True,True,True,True,True,True,True,True,True,True
20200617,True,True,True,True,True,True,True,True,True,True
20200618,True,True,True,True,True,True,True,True,True,True
20200619,True,True,True,True,True,True,True,True,True,True
20200620,True,True,True,True,True,True,True,True,True,True
20200621,True,True,True,True,True,True,True,True,True,True
20200622,True,True,True,True,True,True,True,True,True,True
20200623,True,True,True,True,True,True,True,True,True,True
20200624,True,True,True,True,True,True,True,True,True,True
20200625,True,True,True,True,True,True,True,True,True,True
20200626,True,True,True,True,True,True,True,True,True,True
20200627,True,True,True,True,True,True,True,True,True,True
20200628,True,True,True,True,True,True,True,True,True,True
20200629,True,True,True,True,True,True,True,True,True,True
20200630,True,True,True,True,True,True,True,True,True,True
20200701,True,True,True,True,True,True,False,True,True,True
20200702,True,True,True,True,True,True,True,True,True,True
20200703,True,True,True,True,True,True,True,True,True,True
20200704,True,True,True,True,True,True,True,True,True,True
20200705,True,True,True,True,True,True,True,True,True,True
20200706,True,True,True,True,True,True,True,True,True,True
20200707,True,True,True,True,True,True,True,True,True,True
20200708,True,True,True,True,True,True,True,True,True,True
20200709,True,True,True,True,True,True,True,True,True,True
20200710,True,True,True,True,True,True,True,True,True,True
20200711,True,True,True,True,True,True,True,True,True,True
20200712,True,True,True,True,True,True,True,True,True,True
20200713,True,True,True,True,True,True,True,True,True,True
20200714,True,True,True,True,True,True,True,True,True,True
20200715,True,True,True,True,True,True,True,True,True,True
20200716,True,True,True,True,True,True,True,True,True,True
20200717,True,True,True,True,True,True,True,True,True,True
20200718,True,True,True,True,True,True,True,True,True,True
20200719,True,True,True,True,True,True,True,True,True,True
20200720,True,True,True,True,True,True,True,True,True,True
20200721,True,True,True,True,True,True,True,True,True,True
20200722,True,True,True,True,True,True,True,True,True,True
20200723,True,True,True,True,True,True,True,True,True,True
20200724,True,True,True,True,True,True,True,True,True,True
20200725,True,True,True,True,True,True,True,True,True,True
20200726,True,True,True,True,True,True,True,True,True,True
20200727,True,True,True,True,True,True,True,True,True,True
20200728,True,True,True,True,True,True,True,True,True,True
20200729,True,True,True,True,True,True,True,True,True,True
20200730,True,True,True,True,True,True,True,True,True,True
20200731,True,True,True,True,True,True,True,True,True,True
20200801,True,True,True,True,True,True,True,True,True,True
20200802,True,True,True,True,True,True,True,True,True,True
20200803,True,True,True,True,True,True,True,True,True,True
20200804,True,True,True,True,True,True,True,True,True,True
20200805,True,True,True,True,True,True,True,True,True,True
20200806,True,True,True,True,True,True,True,True,True,True
20200807,True,True,True,True,True,True,True,True,True,True
20200808,True,True,True,True,True,True,True,True,True,True
20200809,True,True,True,True,True,True,True,True,True,True
20200810,True,True,True,True,True,True,True,True,True,True
20200811,True,True,True,True,True,True,True,True,True,True
20200812,True,True,True,True,True,True,True,True,True,True
20200813,True,True,True,True,True,True,True,True,True,True
20200814,True,True,True,True,True,True,True,True,True,True
20200815,True,True,True,True,True,True,True,True,True,True
20200816,True,True,True,True,True,True,True,True,True,True
20200817,True,True,True,True,True,True,False,True,True,True
20200818,True,True,True,True,True,True,True,True,True,True
20200819,True,True,True,True,True,True,True,True,True,True
20200820,True,True,True,True,True,True,True,True,True,True
20200821,True,True,True,True,True,True,True,True,True,True
20200822,True,True,True,True,True,True,True,True,True,True
20200823,True,True,True,True,True,True,True,True,True,True
20200824,True,True,True,True,True,True,True,True,True,True
20200825,True,True,True,True,True,True,True,True,True,True
20200826,True,True,True,True,True,True,True,True,True,True
20200827,True,True,True,True,True,True,True,True,True,True
20200828,True,True,True,True,True,True,True,True,True,True
20200829,True,True,True,True,True,True,True,True,True,True
20200830,True,True,True,True,True,True,True,True,True,True
20200831,True,True,True,True,True,True,True,True,True,True
20200901,True,True,True,True,True,True,True,True,True,True
20200902,True,True,True,True,True,False,True,True,True,True
20200903,True,True,True,True,True,True,True,True,True,True
20200904,True,True,True,True,True,True,True,True,True,True
20200905,True,True,True,True,True,True,True,True,True,True
20200906,True,True,True,True,True,True,True,True,True,True
20200907,True,True,True,True,True,True,True,True,True,True
20200908,True,True,True,True,True,True,True,True,True,True
20200909,True,True,True,True,True,True,True,True,True,True
20200910,True,True,True,True,True,True,True,True,True,True
20200911,True,True,True,True,True,True,True,True,True,True
20200912,True,True,True,True,True,True,True,True,True,True
20200913,True,True,True,True,True,True,True,True,True,True
20200914,True,True,True,True,True,True,True,True,True,True
20200915,True,True,True,True,True,True,True,True,True,True
20200916,True,True,True,True,True,True,True,True,True,True
20200917,True,True,True,True,True,True,True,True,True,True
20200918,True,True,True,True,True,True,True,True,True,True
20200919,True,True,True,True,True,True,True,True,True,True
20200920,True,True,True,True,True,True,True,True,True,True
20200921,True,True,True,True,True,True,True,True,True,True
20200922,True,True,True,True,True,True,True,True,True,True
20200923,True,True,True,True,True,True,True,True,True,True
20200924,True,True,True,True,True,True,True,True,True,True
20200925,True,True,True,True,True,True,True,True,True,True
20200926,True,True,True,True,True,True,True,True,True,True
20200927,True,True,True,True,True,True,True,True,True,True
20200928,True,True,True,True,True,True,True,True,True,True
20200929,True,True,True,True,True,True,True,True,True,True
20200930,True,True,True,True,True,True,True,True,True,True
20201001,True,True,True,True,True,True,True,True,True,True
20201002,True,True,True,True,True,True,True,True,True,True
20201003,True,True,True,True,True,True,True,True,True,True
20201004,True,True,True,True,True,True,True,True,True,True
20201005,True,True,True,True,True,True,True,True,True,True
20201006,True,True,True,True,True,True,True,True,True,True
20201007,True,True,True,True,True,True,True,True,True,True
20201008,True,True,True,True,True,True,True,True,True,True
20201009,True,True,True,True,True,True,True,True,True,True
20201010,True,True,True,True,True,True,True,True,True,True
20201011,True,True,True,True,True,True,True,True,True,True
20201012,True,True,True,True,True,True,True,True,True,True
20201013,True,True,True,True,True,True,True,True,True,True
20201014,True,True,True,True,True,True,True,True,True,True
20201015,True,True,True,True,True,True,True,True,True,True
20201016,True,True,True,True,True,True,True,True,True,True
20201017,True,True,True,True,True,True,True,True,True,True
20201018,True,True,True,True,True,True,True,True,False,True
20201019,True,True,True,True,True,True,True,True,True,True
20201020,True,True,True,True,True,True,True,True,True,True
20201021,True,True,True,True,True,True,True,True,True,True
20201022,True,True,True,True,True,True,True,True,True,True
20201023,True,True,True,True,True,True,True,True,True,True
20201024,True,True,True,True,True,True,True,True,True,True
20201025,True,True,True,True,True,True,True,True,True,True
20201026,True,True,True,True,True,True,True,True,True,True
20201027,True,True,True,True,True,True,True,True,True,True
20201028,True,True,True,True,True,True,True,True,True,True
20201029,True,True,True,True,True,True,True,True,True,True
20201030,True,True,True,True,True,True,True,True,True,True
20201031,True,True,True,True,True,True,True,True,True,True
20201101,True,True,True,True,True,True,True,True,True,True
20201102,True,True,True,True,True,True,True,True,True,True
20201103,True,True,True,True,True,True,True,True,True,True
20201104,True,True,True,True,True,True,True,True,True,True
20201105,True,True,True,True,True,True,True,True,True,True
20201106,True,True,True,True,True,True,True,True,True,True
20201107,True,True,True,True,True,True,True,True,True,True
20201108,True,True,True,True,True,True,True,True,True,True
20201109,True,True,True,True,True,True,True,True,True,True
20201110,True,True,True,True,True,True,True,True,True,True
20201111,True,True,True,True,True,True,True,True,True,True
20201112,True,True,True,True,True,True,True,True,True,True
20201113,True,True,True,True,True,True,True,True,True,True
20201114,True,True,True,True,True,True,True,True,True,True
20201115,True,True,True,True,True,True,True,True,True,True
20201116,True,True,True,True,True,True,True,True,True,True
20201117,True,True,True,True,True,True,True,True,True,True
20201118,True,True,True,True,True,True,True,True,True,True
20201119,True,True,True,True,True,True,True,True,True,True
20201120,True,True,True,True,True,True,True,True,True,False
20201121,True,True,True,True,True,True,True,True,True,True
20201122,True,True,True,True,True,True,True,True,True,True
20201123,True,True,True,True,True,True,True,True,True,True
20201124,True,True,True,True,True,True,True,True,True,True
20201125,True,True,True,True,True,True,True,True,True,True
20201126,True,True,True,True,True,True,True,True,True,True
20201127,True,True,True,True,True,True,True,True,True,True
20201128,True,True,True,True,True,True,True,True,True,True
20201129,True,True,True,True,True,True,True,True,True,True
20201130,True,True,True,True,True,True,True,True,True,True
20201201,True,True,True,True,True,True,True,False,True,True
20201202,True,True,True,True,True,True,True,True,True,True
20201203,True,True,True,True,True,True,True,True,True,True
20201204,True,True,True,True,True,True,True,True,True,True
20201205,True,True,True,True,True,True,True,True,True,True
20201206,True,True,True,True,True,True,True,True,True,True
20201207,True,True,True,True,True,True,True,True,True,True
20201208,True,True,True,True,True,True,True,True,True,True
20201209,True,True,True,True,True,True,True,True,True,True
20201210,False,True,True,True,True,True,True,True,True,True
20201211,True,True,True,True,True,True,True,True,True,True
20201212,True,True,True,True,True,True,True,True,True,True
20201213,True,True,True,True,True,True,True,True,True,True
20201214,True,True,True,True,True,True,True,True,True,True
20201215,True,True,True,True,True,True,True,True,True,True
20201216,True,True,True,True,True,True,True,True,True,True
20201217,True,True,True,True,True,True,True,True,True,True
20201218,True,True,True,True,True,True,True,True,True,True
20201219,True,True,True,True,True,True,True,True,True,True
20201220,True,True,True,True,True,True,True,True,True,True
20201221,True,True,True,True,True,True,True,True,True,True
20201222,True,True,True,True,True,True,True,True,True,True
20201223,True,True,True,True,True,True,True,True,True,True
20201224,True,True,True,True,True,True,True,True,True,True
20201225,True,True,True,True,True,True,True,True,True,True
20201226,True,True,True,True,True,True,True,True,True,True
20201227,True,True,True,True,True,True,False,True,True,True
20201228,True,True,True,True,True,True,True,True,True,True
20201229,True,True,True,True,True,True,True,True,True,True
20201230,True,True,True,True,True,True,True,True,True,True
20201231,True,True,True,True,True,True,True,True,True,True
20210101,True,True,True,True,True,True,True,True,True,True
20210102,True,True,True,True,True,True,True,True,True,True
20210103,True,True,True,True,True,True,True,True,True,True
20210104,True,True,True,True,True,True,True,True,True,True
20210105,True,True,True,True,True,True,True,True,True,True
20210106,True,True,True,True,True,True,True,True,True,True
20210107,True,True,True,True,True,True,True,True,True,True
20210108,True,True,True,True,True,False,True,True,True,True
20210109,True,True,True,True,True,True,True,True,True,True
20210110,True,True,True,True,True,True,True,True,True,True
20210111,True,True,True,True,True,True,True,True,True,True
20210112,True,True,True,True,True,True,True,True,True,True
20210113,True,True,True,True,True,True,True,True,True,True
20210114,True,True,True,True,True,True,True,True,True,True
20210115,True,True,True,True,True,True,True,True,True,True
20210116,True,True,True,True,True,True,True,True,True,True
20210117,True,True,True,True,True,True,True,True,True,True
20210118,True,True,True,True,True,True,False,True,True,True
20210119,True,True,True,True,True,True,True,True,True,True
20210120,True,True,True,True,True,True,True,True,True,True
20210121,True,True,True,True,True,True,True,True,True,True
20210122,True,True,True,True,True,True,True,True,True,True
20210123,False,True,True,True,True,True,True,True,True,True
20210124,True,True,True,True,True,True,True,True,True,True
20210125,True,True,True,True,True,True,True,True,True,True
20210126,True,True,True,True,True,True,True,True,True,True
20210127,True,True,True,True,True,True,True,True,True,True
20210128,True,True,True,True,True,True,True,True,True,True
20210129,True,True,True,True,True,True,True,True,True,True
20210130,True,True,True,True,True,True,True,True,True,True
20210131,True,True,True,True,True,True,True,True,True,True
20210201,True,True,True,True,True,True,True,True,True,True
20210202,True,True,True,True,True,True,True,True,True,True
20210203,True,True,True,True,True,True,True,True,True,True
20210204,True,True,True,True,True,True,True,True,True,True
20210205,True,True,True,True,True,True,True,True,True,True
20210206,True,True,True,True,True,True,True,True,True,True
20210207,True,True,True,True,True,True,True,True,True,True
20210208,True,True,True,True,True,True,True,True,True,True
20210209,True,True,True,True,True,True,True,True,True,True
20210210,False,True,True,True,True,True,True,True,True,True
20210211,True,True,True,True,True,True,True,True,True,True
20210212,True,True,True,True,True,True,True,True,True,True
20210213,True,True,True,True,True,True,True,True,True,True
20210214,True,True,True,True,True,True,True,True,True,True
20210215,True,True,True,True,True,True,True,True,True,True
20210216,True,True,True,True,True,True,True,True,True,True
20210217,True,True,True,True,True,True,True,True,True,True
20210218,True,True,True,True,True,True,True,True,True,True
20210219,True,True,True,True,True,True,True,True,True,True
20210220,True,True,True,True,True,True,True,True,True,True
20210221,True,True,True,True,True,True,True,True,True,True
20210222,True,True,True,True,True,True,True,True,True,True
20210223,True,True,True,True,True,True,True,True,True,True
20210224,True,True,True,True,True,True,True,True,True,True
20210225,True,True,True,True,True,True,True,True,True,True
20210226,True,True,True,True,True,True,True,True,True,True
20210227,True,True,True,True,True,True,True,True,True,True
20210228,True,True,True,True,True,True,True,True,True,True
20210301,True,True,True,True,True,True,True,True,True,True
20210302,True,True,True,True,True,True,True,True,True,True
20210303,True,True,True,True,True,True,False,True,True,True
20210304,True,True,True,True,True,True,True,True,True,True
20210305,True,True,True,True,True,True,True,True,True,True
20210306,True,True,True,True,True,True,True,True,True,True
20210307,True,True,True,True,True,True,True,True,True,True
20210308,True,True,True,True,True,True,True,True,True,True
20210309,True,True,True,True,True,True,True,True,True,True
20210310,True,True,True,True,True,True,True,True,True,True
20210311,True,True,True,True,True,True,True,True,True,True
20210312,True,True,True,True,True,True,True,True,True,True
20210313,True,True,True,True,True,True,True,True,False,True
20210314,True,True,True,True,True,True,True,True,True,True
20210315,True,True,True,True,True,True,True,True,True,True
20210316,True,True,True,True,True,True,True,True,True,True
20210317,True,True,True,True,True,True,True,True,True,True
20210318,True,True,True,True,True,True,True,True,True,True
20210319,True,True,True,True,True,True,True,True,True,False
20210320,True,True,True,True,True,True,True,True,True,True
20210321,True,True,True,True,True,True,True,True,True,True
20210322,True,True,True,True,True,True,True,True,True,True
20210323,True,True,True,True,True,True,True,True,True,True
20210324,True,True,True,True,True,True,True,True,True,True
20210325,True,True,True,True,True,True,True,True,True,True
20210326,True,True,True,True,True,True,True,True,True,True
20210327,True,True,True,True,True,True,True,True,True,True
20210328,True,True,True,True,True,True,True,True,False,True
20210329,True,True,True,True,True,True,True,True,True,True
20210330,True,True,True,True,True,True,True,True,True,True
20210331,True,True,True,True,True,True,True,True,True,True
20210401,True,True,True,True,True,True,True,True,True,True
20210402,True,True,True,True,True,True,True,True,True,True
20210403,True,True,True,True,True,True,True,True,True,True
20210404,True,True,True,True,True,True,True,True,True,True
20210405,True,True,True,True,True,True,True,True,True,True
20210406,True,True,True,True,True,True,True,True,True,True
20210407,True,True,True,True,True,True,True,True,True,True
20210408,True,True,True,True,True,True,True,True,True,True
20210409,True,True,True,True,True,True,True,True,True,True
20210410,True,True,True,True,True,True,True,True,True,True
20210411,True,True,True,True,True,True,True,True,True,True
20210412,True,True,True,True,True,True,True,True,True,True
20210413,True,True,True,True,True,True,True,True,True,True
20210414,True,True,True,True,True,True,True,True,True,True
20210415,True,True,True,True,True,True,True,True,True,True
20210416,True,True,True,True,True,True,True,True,True,True
20210417,True,True,True,True,True,True,True,True,True,True
20210418,True,True,True,True,True,True,True,True,True,True
20210419,True,True,True,True,True,True,True,True,True,True
20210420,True,True,True,True,True,True,True,True,True,True
20210421,True,True,True,True,True,True,True,True,True,True
20210422,True,True,True,True,True,True,True,True,True,True
20210423,True,True,True,True,True,True,True,True,True,True
20210424,True,True,True,True,True,True,True,True,True,True
20210425,True,True,True,True,True,True,True,True,True,True
20210426,True,True,True,True,True,True,True,True,True,True
20210427,True,True,True,True,True,True,True,True,True,True
20210428,True,True,True,True,True,True,True,True,True,True
20210429,True,True,True,True,True,True,True,True,True,True
20210430,True,True,True,True,True,True,True,True,True,True
20210501,True,True,True,True,True,True,True,True,True,True
20210502,True,True,True,True,True,True,True,True,True,True
20210503,True,True,True,True,True,True,True,True,True,True
20210504,True,True,True,True,True,True,True,True,True,True
20210505,True,True,True,True,True,True,True,True,True,True
20210506,True,True,True,True,True,True,True,True,True,True
20210507,True,True,True,True,True,True,True,True,True,False
20210508,True,True,True,True,True,True,True,True,True,True
20210509,True,True,True,True,True,True,True,True,True,True
20210510,True,True,True,True,True,True,True,True,True,True
20210511,True,True,True,True,True,True,True,True,True,True
20210512,True,True,True,True,True,True,True,True,True,True
20210513,True,True,True,True,True,True,True,True,True,True
20210514,True,True,True,True,True,True,True,True,True,True
20210515,True,True,True,True,True,True,True,True,True,True
20210516,True,True,True,True,True,True,True,True,True,True
20210517,True,True,True,True,True,True,True,True,True,True
20210518,True,True,True,True,True,True,True,True,True,True
20210519,True,True,True,True,True,True,True,True,True,True
20210520,True,True,True,True,True,True,True,True,True,True
20210521,True,True,True,True,True,True,True,True,True,True
20210522,True,True,True,True,True,True,True,True,True,True
20210523,True,True,True,True,True,True,True,True,True,True
20210524,True,True,True,True,True,True,True,True,True,True
20210525,True,True,True,True,True,True,True,True,True,True
20210526,True,True,True,True,True,True,True,True,True,True
20210527,True,True,True,True,True,True,True,True,True,True
20210528,True,True,True,True,True,True,True,True,True,True
20210529,True,True,True,False,True,True,True,True,True,True
20210530,True,True,True,True,True,True,True,True,True,True
20210531,True,True,True,True,True,True,True,True,True,True
20210601,True,True,True,True,True,True,True,True,True,True
20210602,True,True,True,True,True,True,True,True,True,True
20210603,True,True,True,True,True,True,True,True,True,True
20210604,True,True,True,True,True,True,True,True,True,True
20210605,True,True,True,True,True,True,True,True,True,True
20210606,True,True,True,True,True,True,True,True,True,True
20210607,True,True,True,True,True,True,True,True,True,True
20210608,True,True,True,True,True,True,True,True,True,True
20210609,True,True,True,True,True,True,True,True,True,True
20210610,True,True,False,True,True,True,True,True,True,True
20210611,True,True,True,True,True,True,True,True,True,True
20210612,True,True,True,True,True,True,True,True,True,True
20210613,True,True,True,True,True,True,True,True,True,True
20210614,True,True,True,True,True,True,True,True,True,True
20210615,True,True,True,True,True,True,True,True,True,True
20210616,True,True,True,True,True,True,True,True,True,True
20210617,True,True,True,True,True,True,True,True,True,True
20210618,True,True,True,True,True,True,True,True,True,True
20210619,True,True,True,True,True,True,True,True,True,True
20210620,True,True,True,True,True,True,True,True,True,True
20210621,True,True,True,True,True,True,True,True,True,True
20210622,True,True,True,True,True,True,True,True,True,True
20210623,True,True,True,True,True,True,True,True,True,True
20210624,True,True,True,True,True,True,True,True,True,True
20210625,True,True,True,True,True,True,True,True,True,True
20210626,True,True,True,True,True,True,True,True,True,True
20210627,True,True,True,True,True,True,True,True,True,True
20210628,True,True,True,True,True,True,True,True,True,True
20210629,True,True,True,True,True,True,True,True,True,True
20210630,True,True,True,True,True,True,True,True,True,True
20210701,True,True,True,True,True,True,True,True,True,True
20210702,True,True,True,True,True,True,True,True,True,True
20210703,True,True,True,True,True,True,True,True,True,True
20210704,True,True,True,True,True,True,True,True,True,True
20210705,True,True,True,True,True,True,True,True,True,True
20210706,True,True,True,True,True,True,True,True,True,True
20210707,True,True,True,True,True,True,True,True,True,True
20210708,True,True,True,True,True,True,True,True,True,True
20210709,True,True,True,True,True,True,True,True,True,True
20210710,True,True,True,True,True,True,True,True,True,True
20210711,True,True,True,True,True,True,True,True,True,True
20210712,False,True,True,True,True,True,True,True,True,True
20210713,True,True,True,True,True,True,True,True,True,True
20210714,True,True,True,True,True,True,True,True,True,True
20210715,True,True,True,True,True,True,True,True,True,True
20210716,True,True,True,True,True,True,True,True,True,True
20210717,True,True,True,True,True,True,True,True,True,True
20210718,True,True,True,True,True,True,True,True,True,True
20210719,True,True,True,True,True,True,True,True,True,True
20210720,True,True,True,True,True,True,True,True,True,True
20210721,True,True,True,True,True,True,True,True,True,True
20210722,True,True,True,True,True,True,True,True,True,True
20210723,True,True,True,True,True,True,True,True,True,True
20210724,True,True,True,True,True,True,True,True,True,True
20210725,True,True,True,True,True,True,True,True,True,True
20210726,True,True,True,False,True,True,True,True,True,True
20210727,True,True,True,True,True,True,True,True,True,True
20210728,True,True,True,True,True,True,True,True,True,True
20210729,True,True,True,True,True,True,True,True,True,True
20210730,True,True,True,True,True,True,True,True,True,True
20210731,False,True,True,True,True,True,True,True,True,True
20210801,True,True,True,True,True,True,True,True,True,True
20210802,True,True,True,True,True,True,True,True,True,True
20210803,True,True,True,True,True,True,True,True,True,True
20210804,True,True,True,True,True,True,True,True,True,True
20210805,True,True,True,True,True,True,True,True,True,True
20210806,True,True,True,True,True,True,True,True,True,True
20210807,True,True,True,True,True,True,True,True,True,True
20210808,True,True,True,True,True,True,True,True,True,True
20210809,True,True,True,True,True,True,True,True,True,True
20210810,True,True,True,True,True,True,True,True,True,True
20210811,True,True,True,True,True,True,True,True,True,True
20210812,True,True,True,True,True,True,True,True,True,True
20210813,True,True,True,True,True,True,True,True,True,True
20210814,True,True,True,True,True,True,True,True,True,True
20210815,False,True,True,True,True,True,True,True,True,True
20210816,True,True,True,True,True,True,True,True,True,True
20210817,True,True,True,True,True,True,True,True,True,True
20210818,True,True,True,True,True,True,True,True,True,True
20210819,True,True,True,True,True,True,True,True,True,True
20210820,True,True,True,True,True,True,True,True,True,True
20210821,True,True,True,True,True,True,True,True,True,True
20210822,True,True,True,True,True,True,True,True,True,True
20210823,True,True,True,True,True,True,True,True,True,True
20210824,True,True,True,True,True,True,True,True,True,True
20210825,True,True,True,True,True,True,True,True,True,True
20210826,True,True,True,True,True,True,True,True,True,True
20210827,True,True,True,True,True,True,True,True,True,True
20210828,True,True,True,True,True,True,True,True,True,True
20210829,True,True,True,True,True,True,True,True,True,True
20210830,True,True,True,True,True,True,True,True,True,True
20210831,True,True,True,True,True,True,True,True,True,True
20210901,True,True,True,True,True,True,True,True,True,True
20210902,True,True,True,True,True,True,True,True,True,True
20210903,True,True,True,True,True,True,True,True,True,True
20210904,True,True,False,True,True,True,True,True,True,True
20210905,True,True,True,True,True,True,True,True,True,True
20210906,True,True,True,True,True,True,True,True,True,True
20210907,True,True,True,True,True,True,True,True,False,True
20210908,True,True,True,True,True,True,True,True,True,True
20210909,True,True,True,True,True,True,True,True,True,True
20210910,True,True,True,True,True,True,True,True,True,True
20210911,True,True,True,True,True,True,True,True,True,True
20210912,True,True,False,True,True,True,True,True,True,True
20210913,True,True,True,True,True,True,True,True,True,True
20210914,True,True,True,True,True,True,True,True,True,True
20210915,True,True,True,True,True,True,True,True,True,True
20210916,True,True,True,True,True,True,True,True,True,True
20210917,True,True,True,True,True,True,True,True,True,True
20210918,True,True,False,True,True,True,True,True,True,True
20210919,True,True,True,True,True,True,True,True,True,True
20210920,True,True,False,True,True,True,True,True,True,True
20210921,True,True,True,True,True,True,True,True,True,True
20210922,True,True,True,True,True,True,True,True,True,True
20210923,True,True,True,True,True,True,True,True,True,True
20210924,True,True,True,True,True,True,True,True,True,True
20210925,True,True,True,True,True,True,True,True,True,True
20210926,True,True,True,True,True,True,True,True,True,True
20210927,True,True,True,True,True,True,True,True,True,True
20210928,True,True,True,True,True,True,True,True,True,True
20210929,True,True,True,True,True,True,True,True,True,True
20210930,True,True,True,True,True,True,True,True,True,True
20211001,True,True,True,True,True,True,True,True,True,True
20211002,True,True,True,True,True,True,True,True,False,True
20211003,True,True,True,True,True,True,True,True,True,True
20211004,True,True,True,True,True,True,True,True,True,True
20211005,True,True,True,True,True,True,True,True,True,True
20211006,True,True,True,True,True,True,True,True,True,True
20211007,True,True,True,True,True,True,True,True,True,True
20211008,True,True,True,True,True,True,True,True,True,True
20211009,True,True,True,True,True,True,True,True,True,True
20211010,True,True,True,True,True,True,True,True,True,True
20211011,True,True,True,True,True,True,True,True,True,True
20211012,True,True,True,True,True,True,True,True,True,True
20211013,True,True,True,True,True,True,True,True,True,True
20211014,True,True,True,True,True,True,True,True,True,True
20211015,True,True,True,True,True,True,True,True,True,True
20211016,True,True,True,True,True,True,True,True,True,True
20211017,True,True,True,True,True,True,True,True,True,True
20211018,True,True,True,True,True,True,True,True,True,False
20211019,True,True,True,True,True,True,True,True,True,True
20211020,True,True,True,True,True,True,True,True,True,True
20211021,True,True,True,True,True,True,True,True,True,True
20211022,True,True,True,True,True,True,True,True,True,True
20211023,True,True,True,True,True,True,True,True,True,True
20211024,True,True,True,True,True,True,True,True,True,True
20211025,True,True,True,True,True,True,True,True,True,True
20211026,True,True,True,True,True,True,True,True,True,True
20211027,True,True,True,True,True,True,True,True,True,True
20211028,True,True,True,True,True,True,True,True,True,True
20211029,True,True,True,True,True,True,True,True,True,True
20211030,True,True,True,True,True,True,True,True,True,True
20211031,True,True,True,True,True,True,True,True,True,True
20211101,True,True,True,True,True,True,True,True,True,True
20211102,True,True,True,True,True,True,True,True,True,True
20211103,True,True,True,True,True,True,True,True,True,True
20211104,True,True,True,True,True,True,True,True,True,True
20211105,True,True,True,True,True,True,True,True,True,True
20211106,True,True,True,True,True,True,False,True,True,True
20211107,True,True,True,True,True,True,True,True,True,True
20211108,True,True,True,True,True,True,True,True,True,True
20211109,True,True,True,True,True,True,True,True,True,True
20211110,True,True,True,True,True,True,True,True,True,True
20211111,True,True,True,True,True,True,True,True,True,True
20211112,True,True,True,True,True,True,True,True,True,True
20211113,True,True,True,True,True,True,True,True,True,True
20211114,True,True,True,True,True,True,True,True,True,True
20211115,True,True,True,True,True,True,True,True,True,True
20211116,True,True,True,True,True,True,True,True,True,True
20211117,True,True,True,True,True,True,True,True,True,True
20211118,True,True,True,True,True,True,True,True,True,True
20211119,True,True,True,True,True,True,True,True,True,True
20211120,True,True,True,True,True,True,True,True,True,True
20211121,True,True,True,True,True,True,True,True,True,True
20211122,True,True,True,True,True,True,True,True,False,True
20211123,True,True,True,True,True,True,False,True,True,True
20211124,True,True,True,True,True,True,True,True,True,True
20211125,True,True,True,True,True,True,True,True,True,True
20211126,True,True,True,True,True,True,True,True,True,True
20211127,True,True,True,True,True,True,True,True,True,True
20211128,True,True,True,True,True,True,True,True,True,True
20211129,True,True,True,True,True,True,True,True,True,True
20211130,True,True,True,True,True,True,True,True,True,True
20211201,True,True,True,True,True,True,True,True,True,True
20211202,True,True,True,True,True,True,True,True,True,True
20211203,True,True,True,True,True,True,True,True,True,True
20211204,True,True,True,True,True,True,True,True,True,True
20211205,True,True,True,True,True,True,True,True,True,True
20211206,True,True,True,True,True,True,True,True,True,True
20211207,True,True,True,True,True,True,True,True,True,True
20211208,True,True,True,True,True,True,True,True,True,True
20211209,True,True,True,True,True,True,True,True,True,True
20211210,True,True,True,True,True,True,True,True,True,True
20211211,True,True,True,True,True,True,True,True,True,True
20211212,True,True,True,True,True,True,True,True,True,True
